MACHINE_ID,BREACH_START,BREACH_END,BREACH_POINTS,MAX_TEMP,BREACH_DURATION_MINUTES,TEMP_THRESHOLD_BASELINE,SUSTAINED_BREACH
M-0866,2026-04-14 12:13:59.614,2026-04-14 12:13:59.614,1,90.27,0.0,85.0,False
M-0866,2026-04-14 12:14:02.461,2026-04-14 12:14:04.242,2,93.69,0.029683333333333332,85.0,False
M-0866,2026-04-14 12:14:06.689,2026-04-14 12:14:06.689,1,85.86,0.0,85.0,False
M-0866,2026-04-14 12:14:11.725,2026-04-14 12:14:14.517,3,90.56,0.04653333333333333,85.0,False
M-0866,2026-04-14 12:14:19.370,2026-04-14 12:14:20.855,2,94.04,0.02475,85.0,False
M-0866,2026-04-14 12:14:24.033,2026-04-14 12:14:24.033,1,93.89,0.0,85.0,False
M-0866,2026-04-14 12:14:28.563,2026-04-14 12:14:30.688,3,94.6,0.035416666666666666,85.0,False
M-0866,2026-04-14 12:14:33.023,2026-04-14 12:14:33.023,1,88.94,0.0,85.0,False
M-0867,2026-04-14 12:13:38.736,2026-04-14 12:13:38.736,1,85.12,0.0,85.0,False
M-0867,2026-04-14 12:13:41.070,2026-04-14 12:13:41.070,1,90.25,0.0,85.0,False
M-0867,2026-04-14 12:13:44.695,2026-04-14 12:13:49.991,3,92.44,0.08826666666666667,85.0,False
M-0867,2026-04-14 12:13:53.565,2026-04-14 12:13:53.565,1,89.77,0.0,85.0,False
M-0867,2026-04-14 12:13:59.574,2026-04-14 12:14:00.910,2,86.05,0.022266666666666667,85.0,False
M-0867,2026-04-14 12:14:04.187,2026-04-14 12:14:05.418,2,88.89,0.02051666666666667,85.0,False
M-0867,2026-04-14 12:14:08.401,2026-04-14 12:14:08.401,1,91.43,0.0,85.0,False
M-0867,2026-04-14 12:14:12.993,2026-04-14 12:14:12.993,1,93.02,0.0,85.0,False
M-0867,2026-04-14 12:14:19.240,2026-04-14 12:14:19.240,1,87.16,0.0,85.0,False
M-0867,2026-04-14 12:14:24.036,2026-04-14 12:14:25.537,2,89.94,0.025016666666666666,85.0,False
M-0867,2026-04-14 12:14:27.560,2026-04-14 12:14:27.560,1,87.57,0.0,85.0,False
M-0867,2026-04-14 12:14:30.687,2026-04-14 12:14:34.246,4,93.85,0.05931666666666667,85.0,False
M-0868,2026-04-14 12:13:38.736,2026-04-14 12:13:38.736,1,86.44,0.0,85.0,False
M-0868,2026-04-14 12:13:41.081,2026-04-14 12:13:42.530,2,90.58,0.02415,85.0,False
M-0868,2026-04-14 12:14:02.449,2026-04-14 12:14:02.449,1,88.05,0.0,85.0,False
M-0868,2026-04-14 12:14:06.683,2026-04-14 12:14:06.683,1,87.52,0.0,85.0,False
M-0868,2026-04-14 12:14:10.420,2026-04-14 12:14:10.420,1,92.95,0.0,85.0,False
M-0868,2026-04-14 12:14:16.312,2026-04-14 12:14:16.312,1,90.91,0.0,85.0,False
M-0868,2026-04-14 12:14:20.858,2026-04-14 12:14:22.981,3,93.67,0.035383333333333336,85.0,False
M-0868,2026-04-14 12:14:27.661,2026-04-14 12:14:27.661,1,91.21,0.0,85.0,False
M-0868,2026-04-14 12:14:29.680,2026-04-14 12:14:29.680,1,88.38,0.0,85.0,False
M-0868,2026-04-14 12:14:31.715,2026-04-14 12:14:34.271,3,91.79,0.0426,85.0,False
M-0868,2026-04-14 12:14:38.290,2026-04-14 12:14:38.290,1,89.45,0.0,85.0,False
M-0869,2026-04-14 12:13:45.170,2026-04-14 12:13:47.893,2,93.89,0.04538333333333333,85.0,False
M-0869,2026-04-14 12:13:53.872,2026-04-14 12:13:57.559,3,88.5,0.06145,85.0,False
M-0869,2026-04-14 12:14:04.411,2026-04-14 12:14:04.411,1,90.02,0.0,85.0,False
M-0869,2026-04-14 12:14:06.729,2026-04-14 12:14:09.086,2,93.26,0.03928333333333334,85.0,False
M-0869,2026-04-14 12:14:11.863,2026-04-14 12:14:14.651,3,91.88,0.04646666666666666,85.0,False
M-0869,2026-04-14 12:14:19.481,2026-04-14 12:14:20.963,2,91.46,0.0247,85.0,False
M-0869,2026-04-14 12:14:24.093,2026-04-14 12:14:24.093,1,86.47,0.0,85.0,False
M-0869,2026-04-14 12:14:28.720,2026-04-14 12:14:28.720,1,91.71,0.0,85.0,False
M-0869,2026-04-14 12:14:34.295,2026-04-14 12:14:34.295,1,94.71,0.0,85.0,False
M-0869,2026-04-14 12:14:36.860,2026-04-14 12:14:38.429,2,93.87,0.02615,85.0,False
M-0870,2026-04-14 12:13:40.059,2026-04-14 12:13:40.059,1,90.68,0.0,85.0,False
M-0870,2026-04-14 12:13:47.933,2026-04-14 12:13:47.933,1,88.03,0.0,85.0,False
M-0870,2026-04-14 12:14:01.251,2026-04-14 12:14:01.251,1,85.98,0.0,85.0,False
M-0870,2026-04-14 12:14:04.430,2026-04-14 12:14:04.430,1,91.93,0.0,85.0,False
M-0870,2026-04-14 12:14:11.953,2026-04-14 12:14:11.953,1,93.79,0.0,85.0,False
M-0870,2026-04-14 12:14:14.771,2026-04-14 12:14:19.507,4,93.03,0.07893333333333333,85.0,False
M-0870,2026-04-14 12:14:24.108,2026-04-14 12:14:24.108,1,91.25,0.0,85.0,False
M-0870,2026-04-14 12:14:28.785,2026-04-14 12:14:29.786,2,93.37,0.01668333333333333,85.0,False
M-0870,2026-04-14 12:14:34.339,2026-04-14 12:14:36.903,3,91.89,0.04273333333333333,85.0,False
M-0871,2026-04-14 12:13:38.741,2026-04-14 12:13:38.741,1,87.05,0.0,85.0,False
M-0871,2026-04-14 12:13:43.130,2026-04-14 12:13:43.130,1,90.9,0.0,85.0,False
M-0871,2026-04-14 12:13:50.774,2026-04-14 12:13:52.710,2,93.88,0.032266666666666666,85.0,False
M-0871,2026-04-14 12:13:56.241,2026-04-14 12:13:57.809,2,92.76,0.026133333333333335,85.0,False
M-0871,2026-04-14 12:14:01.427,2026-04-14 12:14:02.678,2,85.34,0.020849999999999997,85.0,False
M-0871,2026-04-14 12:14:06.999,2026-04-14 12:14:06.999,1,88.03,0.0,85.0,False
M-0871,2026-04-14 12:14:13.388,2026-04-14 12:14:19.533,5,93.49,0.10241666666666666,85.0,False
M-0871,2026-04-14 12:14:22.109,2026-04-14 12:14:22.109,1,89.76,0.0,85.0,False
M-0871,2026-04-14 12:14:27.818,2026-04-14 12:14:27.818,1,91.83,0.0,85.0,False
M-0871,2026-04-14 12:14:30.824,2026-04-14 12:14:30.824,1,93.64,0.0,85.0,False
M-0871,2026-04-14 12:14:33.151,2026-04-14 12:14:34.383,2,92.04,0.020533333333333334,85.0,False
M-0871,2026-04-14 12:14:36.934,2026-04-14 12:14:36.934,1,92.78,0.0,85.0,False
M-0872,2026-04-14 12:13:40.962,2026-04-14 12:13:40.962,1,86.19,0.0,85.0,False
M-0872,2026-04-14 12:13:52.920,2026-04-14 12:13:52.920,1,88.62,0.0,85.0,False
M-0872,2026-04-14 12:13:58.127,2026-04-14 12:14:00.305,2,93.82,0.0363,85.0,False
M-0872,2026-04-14 12:14:04.581,2026-04-14 12:14:04.581,1,85.22,0.0,85.0,False
M-0872,2026-04-14 12:14:07.417,2026-04-14 12:14:10.948,3,91.41,0.05885,85.0,False
M-0872,2026-04-14 12:14:13.541,2026-04-14 12:14:13.541,1,89.09,0.0,85.0,False
M-0872,2026-04-14 12:14:19.860,2026-04-14 12:14:19.860,1,90.3,0.0,85.0,False
M-0872,2026-04-14 12:14:24.544,2026-04-14 12:14:25.881,2,89.18,0.022283333333333332,85.0,False
M-0872,2026-04-14 12:14:31.145,2026-04-14 12:14:33.451,3,94.22,0.03843333333333333,85.0,False
M-0872,2026-04-14 12:14:36.266,2026-04-14 12:14:37.301,2,94.04,0.017249999999999998,85.0,False
M-0873,2026-04-14 12:13:41.399,2026-04-14 12:13:41.399,1,88.89,0.0,85.0,False
M-0873,2026-04-14 12:13:45.309,2026-04-14 12:13:48.104,2,91.82,0.04658333333333333,85.0,False
M-0873,2026-04-14 12:13:52.696,2026-04-14 12:13:52.696,1,86.86,0.0,85.0,False
M-0873,2026-04-14 12:13:57.809,2026-04-14 12:13:57.809,1,93.69,0.0,85.0,False
M-0873,2026-04-14 12:14:02.681,2026-04-14 12:14:02.681,1,93.81,0.0,85.0,False
M-0873,2026-04-14 12:14:07.005,2026-04-14 12:14:07.005,1,94.12,0.0,85.0,False
M-0873,2026-04-14 12:14:10.759,2026-04-14 12:14:10.759,1,94.47,0.0,85.0,False
M-0873,2026-04-14 12:14:15.083,2026-04-14 12:14:16.423,2,93.63,0.022333333333333334,85.0,False
M-0873,2026-04-14 12:14:21.119,2026-04-14 12:14:22.127,2,93.66,0.0168,85.0,False
M-0873,2026-04-14 12:14:26.806,2026-04-14 12:14:28.843,3,94.24,0.03395,85.0,False
M-0873,2026-04-14 12:14:30.848,2026-04-14 12:14:35.947,5,93.24,0.08498333333333334,85.0,False
M-0874,2026-04-14 12:13:40.082,2026-04-14 12:13:42.896,3,93.55,0.046900000000000004,85.0,False
M-0874,2026-04-14 12:13:50.587,2026-04-14 12:13:50.587,1,89.76,0.0,85.0,False
M-0874,2026-04-14 12:14:02.536,2026-04-14 12:14:02.536,1,89.86,0.0,85.0,False
M-0874,2026-04-14 12:14:05.651,2026-04-14 12:14:06.939,2,94.46,0.02146666666666667,85.0,False
M-0874,2026-04-14 12:14:10.726,2026-04-14 12:14:13.303,3,91.96,0.04295,85.0,False
M-0874,2026-04-14 12:14:17.939,2026-04-14 12:14:17.939,1,88.97,0.0,85.0,False
M-0874,2026-04-14 12:14:22.065,2026-04-14 12:14:22.065,1,94.12,0.0,85.0,False
M-0874,2026-04-14 12:14:24.119,2026-04-14 12:14:24.119,1,85.97,0.0,85.0,False
M-0874,2026-04-14 12:14:26.766,2026-04-14 12:14:27.794,2,92.63,0.017133333333333334,85.0,False
M-0874,2026-04-14 12:14:29.797,2026-04-14 12:14:32.015,3,89.98,0.03696666666666667,85.0,False
M-0874,2026-04-14 12:14:35.902,2026-04-14 12:14:35.902,1,92.44,0.0,85.0,False
M-0875,2026-04-14 12:13:42.026,2026-04-14 12:13:51.937,2,93.0,0.16518333333333332,85.0,False
M-0875,2026-04-14 12:14:00.850,2026-04-14 12:14:00.850,1,90.51,0.0,85.0,False
M-0875,2026-04-14 12:14:03.953,2026-04-14 12:14:03.953,1,87.06,0.0,85.0,False
M-0875,2026-04-14 12:14:08.229,2026-04-14 12:14:08.229,1,88.32,0.0,85.0,False
M-0875,2026-04-14 12:14:11.391,2026-04-14 12:14:11.391,1,90.84,0.0,85.0,False
M-0875,2026-04-14 12:14:16.087,2026-04-14 12:14:16.087,1,86.74,0.0,85.0,False
M-0875,2026-04-14 12:14:18.983,2026-04-14 12:14:20.601,2,91.81,0.02696666666666667,85.0,False
M-0875,2026-04-14 12:14:29.382,2026-04-14 12:14:29.382,1,86.14,0.0,85.0,False
M-0875,2026-04-14 12:14:36.609,2026-04-14 12:14:36.609,1,87.05,0.0,85.0,False
M-0876,2026-04-14 12:13:50.939,2026-04-14 12:13:50.939,1,91.51,0.0,85.0,False
M-0876,2026-04-14 12:13:58.127,2026-04-14 12:13:58.127,1,89.56,0.0,85.0,False
M-0876,2026-04-14 12:14:01.850,2026-04-14 12:14:01.850,1,94.92,0.0,85.0,False
M-0876,2026-04-14 12:14:04.581,2026-04-14 12:14:09.822,4,93.75,0.08735,85.0,False
M-0876,2026-04-14 12:14:12.242,2026-04-14 12:14:12.242,1,91.92,0.0,85.0,False
M-0876,2026-04-14 12:14:15.719,2026-04-14 12:14:19.864,4,94.96,0.06908333333333333,85.0,False
M-0876,2026-04-14 12:14:23.544,2026-04-14 12:14:23.544,1,92.48,0.0,85.0,False
M-0876,2026-04-14 12:14:25.885,2026-04-14 12:14:25.885,1,87.41,0.0,85.0,False
M-0876,2026-04-14 12:14:28.049,2026-04-14 12:14:28.049,1,87.64,0.0,85.0,False
M-0876,2026-04-14 12:14:36.270,2026-04-14 12:14:37.354,2,94.76,0.01806666666666667,85.0,False
M-0877,2026-04-14 12:13:54.585,2026-04-14 12:13:54.585,1,89.87,0.0,85.0,False
M-0877,2026-04-14 12:14:00.124,2026-04-14 12:14:00.124,1,89.52,0.0,85.0,False
M-0877,2026-04-14 12:14:02.765,2026-04-14 12:14:09.678,5,92.3,0.11521666666666668,85.0,False
M-0877,2026-04-14 12:14:12.171,2026-04-14 12:14:12.171,1,90.92,0.0,85.0,False
M-0877,2026-04-14 12:14:15.534,2026-04-14 12:14:16.600,2,94.99,0.017766666666666667,85.0,False
M-0877,2026-04-14 12:14:22.208,2026-04-14 12:14:23.262,2,92.73,0.017566666666666668,85.0,False
M-0877,2026-04-14 12:14:26.825,2026-04-14 12:14:29.977,4,94.17,0.052533333333333335,85.0,False
M-0877,2026-04-14 12:14:38.726,2026-04-14 12:14:38.726,1,87.02,0.0,85.0,False
M-0878,2026-04-14 12:13:44.284,2026-04-14 12:13:44.284,1,91.74,0.0,85.0,False
M-0878,2026-04-14 12:13:58.724,2026-04-14 12:14:02.308,3,94.62,0.05973333333333333,85.0,False
M-0878,2026-04-14 12:14:04.769,2026-04-14 12:14:06.291,2,90.62,0.025366666666666666,85.0,False
M-0878,2026-04-14 12:14:10.253,2026-04-14 12:14:10.253,1,86.11,0.0,85.0,False
M-0878,2026-04-14 12:14:12.693,2026-04-14 12:14:14.092,2,93.44,0.023316666666666666,85.0,False
M-0878,2026-04-14 12:14:17.410,2026-04-14 12:14:20.446,3,94.12,0.0506,85.0,False
M-0878,2026-04-14 12:14:25.121,2026-04-14 12:14:25.121,1,85.22,0.0,85.0,False
M-0878,2026-04-14 12:14:29.331,2026-04-14 12:14:29.331,1,89.15,0.0,85.0,False
M-0878,2026-04-14 12:14:32.820,2026-04-14 12:14:34.044,2,92.76,0.020399999999999998,85.0,False
M-0878,2026-04-14 12:14:37.941,2026-04-14 12:14:37.941,1,87.67,0.0,85.0,False
M-0879,2026-04-14 12:13:41.041,2026-04-14 12:13:41.041,1,85.5,0.0,85.0,False
M-0879,2026-04-14 12:13:57.514,2026-04-14 12:13:57.514,1,92.68,0.0,85.0,False
M-0879,2026-04-14 12:14:00.919,2026-04-14 12:14:00.919,1,93.58,0.0,85.0,False
M-0879,2026-04-14 12:14:05.452,2026-04-14 12:14:05.452,1,86.06,0.0,85.0,False
M-0879,2026-04-14 12:14:08.540,2026-04-14 12:14:08.540,1,86.05,0.0,85.0,False
M-0879,2026-04-14 12:14:11.654,2026-04-14 12:14:11.654,1,90.18,0.0,85.0,False
M-0879,2026-04-14 12:14:17.755,2026-04-14 12:14:17.755,1,89.26,0.0,85.0,False
M-0879,2026-04-14 12:14:20.873,2026-04-14 12:14:20.873,1,89.75,0.0,85.0,False
M-0879,2026-04-14 12:14:24.052,2026-04-14 12:14:25.568,2,93.88,0.025266666666666666,85.0,False
M-0879,2026-04-14 12:14:27.709,2026-04-14 12:14:27.709,1,92.67,0.0,85.0,False
M-0879,2026-04-14 12:14:29.715,2026-04-14 12:14:31.839,3,94.84,0.0354,85.0,False
M-0879,2026-04-14 12:14:34.292,2026-04-14 12:14:36.850,3,93.4,0.04263333333333333,85.0,False
M-0880,2026-04-14 12:13:38.747,2026-04-14 12:13:38.747,1,89.17,0.0,85.0,False
M-0880,2026-04-14 12:13:49.427,2026-04-14 12:13:49.427,1,93.1,0.0,85.0,False
M-0880,2026-04-14 12:13:53.066,2026-04-14 12:13:55.220,2,94.41,0.0359,85.0,False
M-0880,2026-04-14 12:14:03.114,2026-04-14 12:14:03.114,1,85.8,0.0,85.0,False
M-0880,2026-04-14 12:14:12.459,2026-04-14 12:14:13.692,2,93.87,0.020550000000000002,85.0,False
M-0880,2026-04-14 12:14:17.074,2026-04-14 12:14:20.130,3,92.92,0.05093333333333334,85.0,False
M-0880,2026-04-14 12:14:22.618,2026-04-14 12:14:22.618,1,91.87,0.0,85.0,False
M-0880,2026-04-14 12:14:25.972,2026-04-14 12:14:25.972,1,89.38,0.0,85.0,False
M-0880,2026-04-14 12:14:28.114,2026-04-14 12:14:28.114,1,94.32,0.0,85.0,False
M-0880,2026-04-14 12:14:30.256,2026-04-14 12:14:31.263,2,93.22,0.01678333333333333,85.0,False
M-0880,2026-04-14 12:14:37.632,2026-04-14 12:14:37.632,1,94.53,0.0,85.0,False
M-0881,2026-04-14 12:13:42.349,2026-04-14 12:13:44.437,2,91.81,0.034800000000000005,85.0,False
M-0881,2026-04-14 12:13:49.948,2026-04-14 12:13:52.185,2,86.69,0.037283333333333335,85.0,False
M-0881,2026-04-14 12:13:59.531,2026-04-14 12:14:02.419,3,93.7,0.048133333333333334,85.0,False
M-0881,2026-04-14 12:14:06.647,2026-04-14 12:14:06.647,1,90.92,0.0,85.0,False
M-0881,2026-04-14 12:14:10.375,2026-04-14 12:14:11.460,2,90.46,0.018083333333333333,85.0,False
M-0881,2026-04-14 12:14:14.361,2026-04-14 12:14:16.123,2,94.6,0.029366666666666666,85.0,False
M-0881,2026-04-14 12:14:19.114,2026-04-14 12:14:19.114,1,85.64,0.0,85.0,False
M-0881,2026-04-14 12:14:21.917,2026-04-14 12:14:21.917,1,91.6,0.0,85.0,False
M-0881,2026-04-14 12:14:23.994,2026-04-14 12:14:27.518,4,92.01,0.05873333333333333,85.0,False
M-0881,2026-04-14 12:14:34.226,2026-04-14 12:14:35.755,2,90.38,0.025483333333333334,85.0,False
M-0882,2026-04-14 12:13:39.798,2026-04-14 12:13:39.798,1,86.59,0.0,85.0,False
M-0882,2026-04-14 12:13:44.818,2026-04-14 12:13:44.818,1,85.14,0.0,85.0,False
M-0882,2026-04-14 12:13:50.200,2026-04-14 12:13:50.200,1,90.98,0.0,85.0,False
M-0882,2026-04-14 12:13:59.751,2026-04-14 12:14:00.944,2,92.6,0.019883333333333333,85.0,False
M-0882,2026-04-14 12:14:06.695,2026-04-14 12:14:10.438,3,94.96,0.06238333333333333,85.0,False
M-0882,2026-04-14 12:14:13.112,2026-04-14 12:14:17.849,4,92.71,0.07895,85.0,False
M-0882,2026-04-14 12:14:20.932,2026-04-14 12:14:20.932,1,88.88,0.0,85.0,False
M-0882,2026-04-14 12:14:23.020,2026-04-14 12:14:23.020,1,94.2,0.0,85.0,False
M-0882,2026-04-14 12:14:26.722,2026-04-14 12:14:26.722,1,86.83,0.0,85.0,False
M-0882,2026-04-14 12:14:29.749,2026-04-14 12:14:29.749,1,94.09,0.0,85.0,False
M-0882,2026-04-14 12:14:33.080,2026-04-14 12:14:34.302,2,87.5,0.020366666666666665,85.0,False
M-0882,2026-04-14 12:14:38.435,2026-04-14 12:14:38.435,1,94.76,0.0,85.0,False
M-0883,2026-04-14 12:13:56.736,2026-04-14 12:13:56.736,1,86.68,0.0,85.0,False
M-0883,2026-04-14 12:14:03.441,2026-04-14 12:14:04.706,2,93.31,0.021083333333333332,85.0,False
M-0883,2026-04-14 12:14:11.182,2026-04-14 12:14:11.182,1,90.04,0.0,85.0,False
M-0883,2026-04-14 12:14:13.912,2026-04-14 12:14:13.912,1,92.41,0.0,85.0,False
M-0883,2026-04-14 12:14:17.115,2026-04-14 12:14:17.115,1,90.06,0.0,85.0,False
M-0883,2026-04-14 12:14:20.268,2026-04-14 12:14:21.549,2,91.88,0.021349999999999997,85.0,False
M-0883,2026-04-14 12:14:24.784,2026-04-14 12:14:24.784,1,87.29,0.0,85.0,False
M-0883,2026-04-14 12:14:28.237,2026-04-14 12:14:28.237,1,88.06,0.0,85.0,False
M-0883,2026-04-14 12:14:32.644,2026-04-14 12:14:33.789,2,86.78,0.019083333333333334,85.0,False
M-0884,2026-04-14 12:13:40.151,2026-04-14 12:13:40.151,1,90.74,0.0,85.0,False
M-0884,2026-04-14 12:13:50.800,2026-04-14 12:13:50.800,1,94.77,0.0,85.0,False
M-0884,2026-04-14 12:13:54.331,2026-04-14 12:13:54.331,1,92.77,0.0,85.0,False
M-0884,2026-04-14 12:14:00.085,2026-04-14 12:14:01.476,2,88.52,0.023183333333333334,85.0,False
M-0884,2026-04-14 12:14:04.514,2026-04-14 12:14:05.760,2,87.09,0.020766666666666666,85.0,False
M-0884,2026-04-14 12:14:13.442,2026-04-14 12:14:13.442,1,94.87,0.0,85.0,False
M-0884,2026-04-14 12:14:16.564,2026-04-14 12:14:16.564,1,92.88,0.0,85.0,False
M-0884,2026-04-14 12:14:22.210,2026-04-14 12:14:22.210,1,88.88,0.0,85.0,False
M-0884,2026-04-14 12:14:28.940,2026-04-14 12:14:33.190,5,92.45,0.07083333333333333,85.0,False
M-0884,2026-04-14 12:14:37.081,2026-04-14 12:14:38.723,2,92.12,0.027366666666666664,85.0,False
M-0885,2026-04-14 12:13:48.769,2026-04-14 12:13:51.095,2,90.89,0.038766666666666665,85.0,False
M-0885,2026-04-14 12:13:55.234,2026-04-14 12:13:58.549,3,94.03,0.05525,85.0,False
M-0885,2026-04-14 12:14:03.114,2026-04-14 12:14:03.114,1,88.94,0.0,85.0,False
M-0885,2026-04-14 12:14:11.090,2026-04-14 12:14:11.090,1,94.9,0.0,85.0,False
M-0885,2026-04-14 12:14:13.686,2026-04-14 12:14:15.810,2,89.59,0.0354,85.0,False
M-0885,2026-04-14 12:14:18.567,2026-04-14 12:14:18.567,1,94.17,0.0,85.0,False
M-0885,2026-04-14 12:14:24.708,2026-04-14 12:14:24.708,1,86.84,0.0,85.0,False
M-0885,2026-04-14 12:14:27.090,2026-04-14 12:14:27.090,1,92.84,0.0,85.0,False
M-0885,2026-04-14 12:14:30.250,2026-04-14 12:14:30.250,1,92.21,0.0,85.0,False
M-0886,2026-04-14 12:13:38.743,2026-04-14 12:13:38.743,1,85.13,0.0,85.0,False
M-0886,2026-04-14 12:13:48.572,2026-04-14 12:13:48.572,1,87.37,0.0,85.0,False
M-0886,2026-04-14 12:13:52.878,2026-04-14 12:13:54.506,2,92.03,0.027133333333333332,85.0,False
M-0886,2026-04-14 12:13:57.940,2026-04-14 12:13:57.940,1,92.78,0.0,85.0,False
M-0886,2026-04-14 12:14:02.732,2026-04-14 12:14:02.732,1,90.23,0.0,85.0,False
M-0886,2026-04-14 12:14:19.691,2026-04-14 12:14:22.208,3,94.19,0.04195,85.0,False
M-0886,2026-04-14 12:14:25.816,2026-04-14 12:14:26.822,2,90.95,0.016766666666666666,85.0,False
M-0886,2026-04-14 12:14:30.972,2026-04-14 12:14:30.972,1,93.45,0.0,85.0,False
M-0887,2026-04-14 12:13:38.745,2026-04-14 12:13:40.308,2,91.3,0.02605,85.0,False
M-0887,2026-04-14 12:13:48.780,2026-04-14 12:13:48.780,1,86.6,0.0,85.0,False
M-0887,2026-04-14 12:13:55.330,2026-04-14 12:13:56.582,2,94.19,0.020866666666666665,85.0,False
M-0887,2026-04-14 12:14:00.566,2026-04-14 12:14:02.208,2,94.37,0.027366666666666664,85.0,False
M-0887,2026-04-14 12:14:04.681,2026-04-14 12:14:10.052,4,92.46,0.08951666666666667,85.0,False
M-0887,2026-04-14 12:14:12.490,2026-04-14 12:14:12.490,1,94.11,0.0,85.0,False
M-0887,2026-04-14 12:14:17.092,2026-04-14 12:14:17.092,1,94.55,0.0,85.0,False
M-0887,2026-04-14 12:14:20.220,2026-04-14 12:14:20.220,1,90.07,0.0,85.0,False
M-0887,2026-04-14 12:14:22.644,2026-04-14 12:14:22.644,1,94.99,0.0,85.0,False
M-0887,2026-04-14 12:14:28.121,2026-04-14 12:14:29.139,2,90.93,0.016966666666666668,85.0,False
M-0887,2026-04-14 12:14:32.611,2026-04-14 12:14:33.764,2,94.43,0.019216666666666667,85.0,False
M-0888,2026-04-14 12:13:40.512,2026-04-14 12:13:40.512,1,85.76,0.0,85.0,False
M-0888,2026-04-14 12:13:46.647,2026-04-14 12:13:46.647,1,89.97,0.0,85.0,False
M-0888,2026-04-14 12:13:55.292,2026-04-14 12:13:56.565,2,93.02,0.021216666666666665,85.0,False
M-0888,2026-04-14 12:14:02.114,2026-04-14 12:14:02.114,1,87.24,0.0,85.0,False
M-0888,2026-04-14 12:14:12.482,2026-04-14 12:14:12.482,1,89.99,0.0,85.0,False
M-0888,2026-04-14 12:14:18.579,2026-04-14 12:14:18.579,1,92.89,0.0,85.0,False
M-0888,2026-04-14 12:14:21.517,2026-04-14 12:14:21.517,1,92.73,0.0,85.0,False
M-0888,2026-04-14 12:14:23.741,2026-04-14 12:14:23.741,1,86.2,0.0,85.0,False
M-0888,2026-04-14 12:14:31.274,2026-04-14 12:14:31.274,1,85.18,0.0,85.0,False
M-0888,2026-04-14 12:14:36.348,2026-04-14 12:14:37.674,2,92.92,0.0221,85.0,False
M-0889,2026-04-14 12:13:39.796,2026-04-14 12:13:41.198,2,86.65,0.023366666666666664,85.0,False
M-0889,2026-04-14 12:13:47.832,2026-04-14 12:13:47.832,1,93.22,0.0,85.0,False
M-0889,2026-04-14 12:13:52.317,2026-04-14 12:13:52.317,1,88.32,0.0,85.0,False
M-0889,2026-04-14 12:14:02.468,2026-04-14 12:14:02.468,1,86.8,0.0,85.0,False
M-0889,2026-04-14 12:14:05.585,2026-04-14 12:14:06.697,2,89.38,0.018533333333333336,85.0,False
M-0889,2026-04-14 12:14:14.547,2026-04-14 12:14:14.547,1,93.36,0.0,85.0,False
M-0889,2026-04-14 12:14:17.856,2026-04-14 12:14:17.856,1,89.85,0.0,85.0,False
M-0889,2026-04-14 12:14:22.009,2026-04-14 12:14:22.009,1,92.54,0.0,85.0,False
M-0889,2026-04-14 12:14:25.593,2026-04-14 12:14:25.593,1,88.33,0.0,85.0,False
M-0889,2026-04-14 12:14:31.869,2026-04-14 12:14:31.869,1,91.28,0.0,85.0,False
M-0889,2026-04-14 12:14:35.871,2026-04-14 12:14:38.441,3,89.06,0.04283333333333333,85.0,False
M-0890,2026-04-14 12:13:42.577,2026-04-14 12:13:42.577,1,89.12,0.0,85.0,False
M-0890,2026-04-14 12:13:53.685,2026-04-14 12:13:55.867,2,87.47,0.036366666666666665,85.0,False
M-0890,2026-04-14 12:14:05.611,2026-04-14 12:14:05.611,1,89.72,0.0,85.0,False
M-0890,2026-04-14 12:14:08.954,2026-04-14 12:14:10.676,2,92.14,0.0287,85.0,False
M-0890,2026-04-14 12:14:19.458,2026-04-14 12:14:20.957,2,91.53,0.024983333333333337,85.0,False
M-0890,2026-04-14 12:14:24.095,2026-04-14 12:14:24.095,1,94.92,0.0,85.0,False
M-0890,2026-04-14 12:14:26.723,2026-04-14 12:14:26.723,1,87.59,0.0,85.0,False
M-0890,2026-04-14 12:14:29.752,2026-04-14 12:14:29.752,1,92.23,0.0,85.0,False
M-0890,2026-04-14 12:14:31.868,2026-04-14 12:14:31.868,1,90.43,0.0,85.0,False
M-0890,2026-04-14 12:14:34.316,2026-04-14 12:14:38.439,4,94.39,0.06871666666666668,85.0,False
M-0891,2026-04-14 12:13:44.282,2026-04-14 12:13:44.282,1,90.73,0.0,85.0,False
M-0891,2026-04-14 12:13:49.774,2026-04-14 12:13:56.916,5,93.73,0.11903333333333334,85.0,False
M-0891,2026-04-14 12:14:00.750,2026-04-14 12:14:03.688,3,93.93,0.04896666666666667,85.0,False
M-0891,2026-04-14 12:14:07.880,2026-04-14 12:14:07.880,1,90.58,0.0,85.0,False
M-0891,2026-04-14 12:14:14.088,2026-04-14 12:14:21.678,6,94.53,0.1265,85.0,False
M-0891,2026-04-14 12:14:23.922,2026-04-14 12:14:23.922,1,90.06,0.0,85.0,False
M-0891,2026-04-14 12:14:27.291,2026-04-14 12:14:29.328,3,92.79,0.03395,85.0,False
M-0891,2026-04-14 12:14:34.045,2026-04-14 12:14:36.436,3,86.91,0.039850000000000003,85.0,False
M-0892,2026-04-14 12:13:40.949,2026-04-14 12:13:40.949,1,90.73,0.0,85.0,False
M-0892,2026-04-14 12:14:00.434,2026-04-14 12:14:03.100,3,94.69,0.04443333333333333,85.0,False
