MACHINE_ID,TIMESTAMP,AVG_TEMPERATURE,AVG_VIBRATION,ANOMALY_EVENTS,TOTAL_EVENTS,ANOMALY_FLAG_RATE,ROLLING_MEAN_TEMP_3H,ROLLING_STD_TEMP_3H,ROLLING_MEAN_VIB_3H,ROLLING_STD_VIB_3H,TEMP_RATE_OF_CHANGE,VIB_RATE_OF_CHANGE,MACHINE_TEMP_P95,MACHINE_VIB_P95,TEMP_THRESHOLD_BASELINE,VIB_THRESHOLD_BASELINE,TEMP_THRESHOLD_BREACH,VIB_THRESHOLD_BREACH,MACHINE_RISK_SCORE,MACHINE_RISK_LEVEL
M-0288,2026-04-14 12:00:00,82.94550000000001,1.3685,27,40,0.675,82.94550000000001,0.0,1.3685,0.0,0.0,0.0,82.94550000000001,1.3685,85.0,2.0,0,0,15,LOW
M-0646,2026-04-14 12:00:00,82.9425,1.3875,18,40,0.45,82.9425,0.0,1.3875,0.0,0.0,0.0,82.9425,1.3875,85.0,2.0,0,0,15,LOW
M-0247,2026-04-14 12:00:00,82.94243902439024,1.3860975609756097,24,41,0.5853658536585366,82.94243902439024,0.0,1.3860975609756097,0.0,0.0,0.0,82.94243902439024,1.3860975609756097,85.0,2.0,0,0,15,LOW
M-0065,2026-04-14 12:00:00,82.93975609756097,1.5197560975609756,24,41,0.5853658536585366,82.93975609756097,0.0,1.5197560975609756,0.0,0.0,0.0,82.93975609756097,1.5197560975609756,85.0,2.0,0,0,15,LOW
M-0180,2026-04-14 12:00:00,82.92170731707317,1.3234146341463413,25,41,0.6097560975609756,82.92170731707317,0.0,1.3234146341463413,0.0,0.0,0.0,82.92170731707317,1.3234146341463413,85.0,2.0,0,0,15,LOW
M-0719,2026-04-14 12:00:00,82.92128205128205,1.3551282051282052,18,39,0.46153846153846156,82.92128205128205,0.0,1.3551282051282052,0.0,0.0,0.0,82.92128205128205,1.3551282051282052,85.0,2.0,0,0,15,LOW
M-0969,2026-04-14 12:00:00,82.9203125,1.2975,15,32,0.46875,82.9203125,0.0,1.2975,0.0,0.0,0.0,82.9203125,1.2975,85.0,2.0,0,0,15,LOW
M-0383,2026-04-14 12:00:00,82.91868421052631,1.2539473684210527,18,38,0.47368421052631576,82.91868421052631,0.0,1.2539473684210527,0.0,0.0,0.0,82.91868421052631,1.2539473684210527,85.0,2.0,0,0,15,LOW
M-0315,2026-04-14 12:00:00,82.91725,1.171,19,40,0.475,82.91725,0.0,1.171,0.0,0.0,0.0,82.91725,1.171,85.0,2.0,0,0,15,LOW
M-0499,2026-04-14 12:00:00,82.913,1.262,21,40,0.525,82.913,0.0,1.262,0.0,0.0,0.0,82.913,1.262,85.0,2.0,0,0,15,LOW
M-0394,2026-04-14 12:00:00,82.91078947368422,1.4105263157894736,18,38,0.47368421052631576,82.91078947368422,0.0,1.4105263157894736,0.0,0.0,0.0,82.91078947368422,1.4105263157894736,85.0,2.0,0,0,15,LOW
M-0478,2026-04-14 12:00:00,82.908,1.22825,16,40,0.4,82.908,0.0,1.22825,0.0,0.0,0.0,82.908,1.22825,85.0,2.0,0,0,15,LOW
M-0879,2026-04-14 12:00:00,82.90414634146342,1.3941463414634145,25,41,0.6097560975609756,82.90414634146342,0.0,1.3941463414634145,0.0,0.0,0.0,82.90414634146342,1.3941463414634145,85.0,2.0,0,0,15,LOW
M-0790,2026-04-14 12:00:00,82.90264705882353,1.3370588235294119,18,34,0.5294117647058824,82.90264705882353,0.0,1.3370588235294119,0.0,0.0,0.0,82.90264705882353,1.3370588235294119,85.0,2.0,0,0,15,LOW
M-0942,2026-04-14 12:00:00,82.89285714285714,1.4668571428571429,17,35,0.4857142857142857,82.89285714285714,0.0,1.4668571428571429,0.0,0.0,0.0,82.89285714285714,1.4668571428571429,85.0,2.0,0,0,15,LOW
M-0125,2026-04-14 12:00:00,82.89073170731707,1.44,26,41,0.6341463414634146,82.89073170731707,0.0,1.44,0.0,0.0,0.0,82.89073170731707,1.44,85.0,2.0,0,0,15,LOW
M-0742,2026-04-14 12:00:00,82.88823529411764,1.4741176470588235,17,34,0.5,82.88823529411764,0.0,1.4741176470588235,0.0,0.0,0.0,82.88823529411764,1.4741176470588235,85.0,2.0,0,0,15,LOW
M-0562,2026-04-14 12:00:00,82.88717948717948,1.4807692307692308,22,39,0.5641025641025641,82.88717948717948,0.0,1.4807692307692308,0.0,0.0,0.0,82.88717948717948,1.4807692307692308,85.0,2.0,0,0,15,LOW
M-0810,2026-04-14 12:00:00,82.88368421052631,1.4036842105263159,23,38,0.6052631578947368,82.88368421052631,0.0,1.4036842105263159,0.0,0.0,0.0,82.88368421052631,1.4036842105263159,85.0,2.0,0,0,15,LOW
M-0063,2026-04-14 12:00:00,82.88341463414635,1.2707317073170732,21,41,0.5121951219512195,82.88341463414635,0.0,1.2707317073170732,0.0,0.0,0.0,82.88341463414635,1.2707317073170732,85.0,2.0,0,0,15,LOW
M-0309,2026-04-14 12:00:00,82.87463414634146,1.2848780487804878,22,41,0.5365853658536586,82.87463414634146,0.0,1.2848780487804878,0.0,0.0,0.0,82.87463414634146,1.2848780487804878,85.0,2.0,0,0,15,LOW
M-0629,2026-04-14 12:00:00,82.86775,1.21325,21,40,0.525,82.86775,0.0,1.21325,0.0,0.0,0.0,82.86775,1.21325,85.0,2.0,0,0,15,LOW
M-0439,2026-04-14 12:00:00,82.86749999999999,1.3455,22,40,0.55,82.86749999999999,0.0,1.3455,0.0,0.0,0.0,82.86749999999999,1.3455,85.0,2.0,0,0,15,LOW
M-0608,2026-04-14 12:00:00,82.86102564102563,1.1587179487179486,17,39,0.4358974358974359,82.86102564102563,0.0,1.1587179487179486,0.0,0.0,0.0,82.86102564102563,1.1587179487179486,85.0,2.0,0,0,15,LOW
M-0899,2026-04-14 12:00:00,82.86,1.4473684210526316,21,38,0.5526315789473685,82.86,0.0,1.4473684210526316,0.0,0.0,0.0,82.86,1.4473684210526316,85.0,2.0,0,0,15,LOW
M-0017,2026-04-14 12:00:00,82.8528947368421,1.238421052631579,23,38,0.6052631578947368,82.8528947368421,0.0,1.238421052631579,0.0,0.0,0.0,82.82265,1.4052210526315791,85.0,2.0,0,0,15,LOW
M-0451,2026-04-14 12:00:00,82.85184210526316,1.5644736842105265,20,38,0.5263157894736842,82.85184210526316,0.0,1.5644736842105265,0.0,0.0,0.0,82.85184210526316,1.5644736842105265,85.0,2.0,0,0,15,LOW
M-0105,2026-04-14 12:00:00,82.85170731707318,1.3641463414634147,23,41,0.5609756097560976,82.85170731707318,0.0,1.3641463414634147,0.0,0.0,0.0,82.85170731707318,1.3641463414634147,85.0,2.0,0,0,15,LOW
M-0949,2026-04-14 12:00:00,82.84914285714285,1.3725714285714286,19,35,0.5428571428571428,82.84914285714285,0.0,1.3725714285714286,0.0,0.0,0.0,82.84914285714285,1.3725714285714286,85.0,2.0,0,0,15,LOW
M-0954,2026-04-14 12:00:00,82.8474358974359,1.3717948717948718,23,39,0.5897435897435898,82.8474358974359,0.0,1.3717948717948718,0.0,0.0,0.0,82.8474358974359,1.3717948717948718,85.0,2.0,0,0,15,LOW
M-0816,2026-04-14 12:00:00,82.84342857142857,1.2905714285714287,19,35,0.5428571428571428,82.84342857142857,0.0,1.2905714285714287,0.0,0.0,0.0,82.84342857142857,1.2905714285714287,85.0,2.0,0,0,15,LOW
M-0119,2026-04-14 12:00:00,82.8385,1.3725,24,40,0.6,82.8385,0.0,1.3725,0.0,0.0,0.0,82.8385,1.3725,85.0,2.0,0,0,15,LOW
M-0749,2026-04-14 12:00:00,82.83624999999999,1.3307499999999999,23,40,0.575,82.83624999999999,0.0,1.3307499999999999,0.0,0.0,0.0,82.83624999999999,1.3307499999999999,85.0,2.0,0,0,15,LOW
M-0748,2026-04-14 12:00:00,82.82945945945946,1.3191891891891891,21,37,0.5675675675675675,82.82945945945946,0.0,1.3191891891891891,0.0,0.0,0.0,82.82945945945946,1.3191891891891891,85.0,2.0,0,0,15,LOW
M-0853,2026-04-14 12:00:00,82.82771428571428,1.1974285714285713,19,35,0.5428571428571428,82.82771428571428,0.0,1.1974285714285713,0.0,0.0,0.0,82.82771428571428,1.1974285714285713,85.0,2.0,0,0,15,LOW
M-0466,2026-04-14 12:00:00,82.82657894736842,1.216578947368421,19,38,0.5,82.82657894736842,0.0,1.216578947368421,0.0,0.0,0.0,82.82657894736842,1.216578947368421,85.0,2.0,0,0,15,LOW
M-0177,2026-04-14 12:00:00,82.82487804878049,1.319268292682927,22,41,0.5365853658536586,82.82487804878049,0.0,1.319268292682927,0.0,0.0,0.0,82.82487804878049,1.319268292682927,85.0,2.0,0,0,15,LOW
M-0832,2026-04-14 12:00:00,82.82000000000001,1.1441176470588235,16,34,0.47058823529411764,82.82000000000001,0.0,1.1441176470588235,0.0,0.0,0.0,82.82000000000001,1.1441176470588235,85.0,2.0,0,0,15,LOW
M-0189,2026-04-14 12:00:00,82.81365853658536,1.3778048780487806,26,41,0.6341463414634146,82.81365853658536,0.0,1.3778048780487806,0.0,0.0,0.0,82.81365853658536,1.3778048780487806,85.0,2.0,0,0,15,LOW
M-0818,2026-04-14 12:00:00,82.81051282051283,1.1994871794871795,18,39,0.46153846153846156,82.81051282051283,0.0,1.1994871794871795,0.0,0.0,0.0,82.81051282051283,1.1994871794871795,85.0,2.0,0,0,15,LOW
M-0529,2026-04-14 12:00:00,82.8091891891892,1.4264864864864866,23,37,0.6216216216216216,82.8091891891892,0.0,1.4264864864864866,0.0,0.0,0.0,82.8091891891892,1.4264864864864866,85.0,2.0,0,0,15,LOW
M-0011,2026-04-14 12:00:00,82.80805555555555,1.5427777777777778,24,36,0.6666666666666666,82.80805555555555,0.0,1.5427777777777778,0.0,0.0,0.0,82.54070277777778,1.534138888888889,85.0,2.0,0,0,15,LOW
M-0758,2026-04-14 12:00:00,82.799375,1.5615625,21,32,0.65625,82.799375,0.0,1.5615625,0.0,0.0,0.0,82.799375,1.5615625,85.0,2.0,0,0,15,LOW
M-0966,2026-04-14 12:00:00,82.79823529411765,1.345294117647059,25,34,0.7352941176470589,82.79823529411765,0.0,1.345294117647059,0.0,0.0,0.0,82.79823529411765,1.345294117647059,85.0,2.0,0,0,15,LOW
M-0432,2026-04-14 12:00:00,82.79707317073171,1.4002439024390243,24,41,0.5853658536585366,82.79707317073171,0.0,1.4002439024390243,0.0,0.0,0.0,82.79707317073171,1.4002439024390243,85.0,2.0,0,0,15,LOW
M-0009,2026-04-14 12:00:00,82.79475,1.2762499999999999,19,40,0.475,82.79475,0.0,1.2762499999999999,0.0,0.0,0.0,85.9318875,1.4489125,85.9318875,2.0,0,0,15,LOW
M-0938,2026-04-14 12:00:00,82.79454545454544,1.366060606060606,18,33,0.5454545454545454,82.79454545454544,0.0,1.366060606060606,0.0,0.0,0.0,82.79454545454544,1.366060606060606,85.0,2.0,0,0,15,LOW
M-0074,2026-04-14 12:00:00,82.79435897435897,1.3294871794871794,21,39,0.5384615384615384,82.79435897435897,0.0,1.3294871794871794,0.0,0.0,0.0,82.79435897435897,1.3294871794871794,85.0,2.0,0,0,15,LOW
M-0397,2026-04-14 12:00:00,82.78705882352942,1.279705882352941,17,34,0.5,82.78705882352942,0.0,1.279705882352941,0.0,0.0,0.0,82.78705882352942,1.279705882352941,85.0,2.0,0,0,15,LOW
M-0075,2026-04-14 12:00:00,82.78682926829268,1.2870731707317071,21,41,0.5121951219512195,82.78682926829268,0.0,1.2870731707317071,0.0,0.0,0.0,82.78682926829268,1.2870731707317071,85.0,2.0,0,0,15,LOW
M-0697,2026-04-14 12:00:00,82.786,1.2602499999999999,23,40,0.575,82.786,0.0,1.2602499999999999,0.0,0.0,0.0,82.786,1.2602499999999999,85.0,2.0,0,0,15,LOW
M-0941,2026-04-14 12:00:00,82.7835294117647,1.5355882352941177,23,34,0.6764705882352942,82.7835294117647,0.0,1.5355882352941177,0.0,0.0,0.0,82.7835294117647,1.5355882352941177,85.0,2.0,0,0,15,LOW
M-0273,2026-04-14 12:00:00,82.77799999999999,1.291,23,40,0.575,82.77799999999999,0.0,1.291,0.0,0.0,0.0,82.77799999999999,1.291,85.0,2.0,0,0,15,LOW
M-0711,2026-04-14 12:00:00,82.7713888888889,1.3452777777777778,18,36,0.5,82.7713888888889,0.0,1.3452777777777778,0.0,0.0,0.0,82.7713888888889,1.3452777777777778,85.0,2.0,0,0,15,LOW
M-0377,2026-04-14 12:00:00,82.77125,1.3065625,20,32,0.625,82.77125,0.0,1.3065625,0.0,0.0,0.0,82.77125,1.3065625,85.0,2.0,0,0,15,LOW
M-0133,2026-04-14 12:00:00,82.7678947368421,1.3857894736842105,20,38,0.5263157894736842,82.7678947368421,0.0,1.3857894736842105,0.0,0.0,0.0,82.7678947368421,1.3857894736842105,85.0,2.0,0,0,15,LOW
M-0416,2026-04-14 12:00:00,82.76435897435897,1.2000000000000002,16,39,0.41025641025641024,82.76435897435897,0.0,1.2000000000000002,0.0,0.0,0.0,82.76435897435897,1.2000000000000002,85.0,2.0,0,0,15,LOW
M-001,2026-04-14 03:00:00,82.7641052631579,1.3577894736842107,50,95,0.5263157894736842,82.7641052631579,0.0,1.3577894736842107,0.0,0.0,0.0,82.7641052631579,1.3577894736842107,85.0,2.0,0,0,15,LOW
M-0763,2026-04-14 12:00:00,82.76375,1.2475,22,40,0.55,82.76375,0.0,1.2475,0.0,0.0,0.0,82.76375,1.2475,85.0,2.0,0,0,15,LOW
M-0164,2026-04-14 12:00:00,82.76275000000001,1.40725,22,40,0.55,82.76275000000001,0.0,1.40725,0.0,0.0,0.0,82.76275000000001,1.40725,85.0,2.0,0,0,15,LOW
M-0907,2026-04-14 12:00:00,82.7575,1.2890625,16,32,0.5,82.7575,0.0,1.2890625,0.0,0.0,0.0,82.7575,1.2890625,85.0,2.0,0,0,15,LOW
M-0489,2026-04-14 12:00:00,82.7570588235294,1.1794117647058824,17,34,0.5,82.7570588235294,0.0,1.1794117647058824,0.0,0.0,0.0,82.7570588235294,1.1794117647058824,85.0,2.0,0,0,15,LOW
M-0517,2026-04-14 12:00:00,82.75358974358974,1.28,22,39,0.5641025641025641,82.75358974358974,0.0,1.28,0.0,0.0,0.0,82.75358974358974,1.28,85.0,2.0,0,0,15,LOW
M-0773,2026-04-14 12:00:00,82.74973684210526,1.3442105263157895,19,38,0.5,82.74973684210526,0.0,1.3442105263157895,0.0,0.0,0.0,82.74973684210526,1.3442105263157895,85.0,2.0,0,0,15,LOW
M-0837,2026-04-14 12:00:00,82.7475,1.27,19,32,0.59375,82.7475,0.0,1.27,0.0,0.0,0.0,82.7475,1.27,85.0,2.0,0,0,15,LOW
M-0892,2026-04-14 12:00:00,82.74702702702703,1.4443243243243242,23,37,0.6216216216216216,82.74702702702703,0.0,1.4443243243243242,0.0,0.0,0.0,82.74702702702703,1.4443243243243242,85.0,2.0,0,0,15,LOW
M-0917,2026-04-14 12:00:00,82.74176470588235,1.3997058823529414,17,34,0.5,82.74176470588235,0.0,1.3997058823529414,0.0,0.0,0.0,82.74176470588235,1.3997058823529414,85.0,2.0,0,0,15,LOW
M-0612,2026-04-14 12:00:00,82.74027027027027,1.2843243243243243,22,37,0.5945945945945946,82.74027027027027,0.0,1.2843243243243243,0.0,0.0,0.0,82.74027027027027,1.2843243243243243,85.0,2.0,0,0,15,LOW
M-0173,2026-04-14 12:00:00,82.7390243902439,1.3263414634146342,21,41,0.5121951219512195,82.7390243902439,0.0,1.3263414634146342,0.0,0.0,0.0,82.7390243902439,1.3263414634146342,85.0,2.0,0,0,15,LOW
M-0541,2026-04-14 12:00:00,82.73775,1.3210000000000002,21,40,0.525,82.73775,0.0,1.3210000000000002,0.0,0.0,0.0,82.73775,1.3210000000000002,85.0,2.0,0,0,15,LOW
M-0143,2026-04-14 12:00:00,82.7314705882353,1.3152941176470587,18,34,0.5294117647058824,82.7314705882353,0.0,1.3152941176470587,0.0,0.0,0.0,82.7314705882353,1.3152941176470587,85.0,2.0,0,0,15,LOW
M-0299,2026-04-14 12:00:00,82.7251219512195,1.2946341463414635,24,41,0.5853658536585366,82.7251219512195,0.0,1.2946341463414635,0.0,0.0,0.0,82.7251219512195,1.2946341463414635,85.0,2.0,0,0,15,LOW
M-0615,2026-04-14 12:00:00,82.72435897435898,1.301794871794872,18,39,0.46153846153846156,82.72435897435898,0.0,1.301794871794872,0.0,0.0,0.0,82.72435897435898,1.301794871794872,85.0,2.0,0,0,15,LOW
M-0096,2026-04-14 12:00:00,82.7197435897436,1.3284615384615386,17,39,0.4358974358974359,82.7197435897436,0.0,1.3284615384615386,0.0,0.0,0.0,82.7197435897436,1.3284615384615386,85.0,2.0,0,0,15,LOW
M-0263,2026-04-14 12:00:00,82.71923076923078,1.2915384615384615,17,39,0.4358974358974359,82.71923076923078,0.0,1.2915384615384615,0.0,0.0,0.0,82.71923076923078,1.2915384615384615,85.0,2.0,0,0,15,LOW
M-0795,2026-04-14 12:00:00,82.712,1.3245714285714285,18,35,0.5142857142857142,82.712,0.0,1.3245714285714285,0.0,0.0,0.0,82.712,1.3245714285714285,85.0,2.0,0,0,15,LOW
M-0183,2026-04-14 12:00:00,82.7109090909091,1.1884848484848485,17,33,0.5151515151515151,82.7109090909091,0.0,1.1884848484848485,0.0,0.0,0.0,82.7109090909091,1.1884848484848485,85.0,2.0,0,0,15,LOW
M-0370,2026-04-14 12:00:00,82.71076923076923,1.1612820512820512,21,39,0.5384615384615384,82.71076923076923,0.0,1.1612820512820512,0.0,0.0,0.0,82.71076923076923,1.1612820512820512,85.0,2.0,0,0,15,LOW
M-0391,2026-04-14 12:00:00,82.7095,1.3672499999999999,17,40,0.425,82.7095,0.0,1.3672499999999999,0.0,0.0,0.0,82.7095,1.3672499999999999,85.0,2.0,0,0,15,LOW
M-0080,2026-04-14 12:00:00,82.70875,1.4057499999999998,22,40,0.55,82.70875,0.0,1.4057499999999998,0.0,0.0,0.0,82.70875,1.4057499999999998,85.0,2.0,0,0,15,LOW
M-0911,2026-04-14 12:00:00,82.70756756756757,1.3524324324324324,20,37,0.5405405405405406,82.70756756756757,0.0,1.3524324324324324,0.0,0.0,0.0,82.70756756756757,1.3524324324324324,85.0,2.0,0,0,15,LOW
M-0093,2026-04-14 12:00:00,82.70142857142858,1.3854285714285715,17,35,0.4857142857142857,82.70142857142858,0.0,1.3854285714285715,0.0,0.0,0.0,82.70142857142858,1.3854285714285715,85.0,2.0,0,0,15,LOW
M-0312,2026-04-14 12:00:00,82.68857142857142,1.4568571428571429,21,35,0.6,82.68857142857142,0.0,1.4568571428571429,0.0,0.0,0.0,82.68857142857142,1.4568571428571429,85.0,2.0,0,0,15,LOW
M-0349,2026-04-14 12:00:00,82.685,1.4055882352941176,17,34,0.5,82.685,0.0,1.4055882352941176,0.0,0.0,0.0,82.685,1.4055882352941176,85.0,2.0,0,0,15,LOW
M-0204,2026-04-14 12:00:00,82.684,1.47225,23,40,0.575,82.684,0.0,1.47225,0.0,0.0,0.0,82.684,1.47225,85.0,2.0,0,0,15,LOW
M-0007,2026-04-14 12:00:00,82.6805,1.285,25,40,0.625,82.6805,0.0,1.285,0.0,0.0,0.0,82.659325,1.2804,85.0,2.0,0,0,15,LOW
M-0963,2026-04-14 12:00:00,82.67727272727272,1.3881818181818182,18,33,0.5454545454545454,82.67727272727272,0.0,1.3881818181818182,0.0,0.0,0.0,82.67727272727272,1.3881818181818182,85.0,2.0,0,0,15,LOW
M-0199,2026-04-14 12:00:00,82.67575000000001,1.32775,20,40,0.5,82.67575000000001,0.0,1.32775,0.0,0.0,0.0,82.67575000000001,1.32775,85.0,2.0,0,0,15,LOW
M-0626,2026-04-14 12:00:00,82.67567567567568,1.2554054054054056,20,37,0.5405405405405406,82.67567567567568,0.0,1.2554054054054056,0.0,0.0,0.0,82.67567567567568,1.2554054054054056,85.0,2.0,0,0,15,LOW
M-0893,2026-04-14 12:00:00,82.67179487179487,1.4361538461538461,24,39,0.6153846153846154,82.67179487179487,0.0,1.4361538461538461,0.0,0.0,0.0,82.67179487179487,1.4361538461538461,85.0,2.0,0,0,15,LOW
M-0361,2026-04-14 12:00:00,82.67073170731707,1.5431707317073171,23,41,0.5609756097560976,82.67073170731707,0.0,1.5431707317073171,0.0,0.0,0.0,82.67073170731707,1.5431707317073171,85.0,2.0,0,0,15,LOW
M-0778,2026-04-14 12:00:00,82.66075,1.39475,18,40,0.45,82.66075,0.0,1.39475,0.0,0.0,0.0,82.66075,1.39475,85.0,2.0,0,0,15,LOW
M-0373,2026-04-14 12:00:00,82.65969696969697,1.3069696969696971,16,33,0.48484848484848486,82.65969696969697,0.0,1.3069696969696971,0.0,0.0,0.0,82.65969696969697,1.3069696969696971,85.0,2.0,0,0,15,LOW
M-0576,2026-04-14 12:00:00,82.65941176470588,1.2761764705882352,17,34,0.5,82.65941176470588,0.0,1.2761764705882352,0.0,0.0,0.0,82.65941176470588,1.2761764705882352,85.0,2.0,0,0,15,LOW
M-0731,2026-04-14 12:00:00,82.65875,1.27775,20,40,0.5,82.65875,0.0,1.27775,0.0,0.0,0.0,82.65875,1.27775,85.0,2.0,0,0,15,LOW
M-0603,2026-04-14 12:00:00,82.65621621621622,1.3699999999999999,16,37,0.43243243243243246,82.65621621621622,0.0,1.3699999999999999,0.0,0.0,0.0,82.65621621621622,1.3699999999999999,85.0,2.0,0,0,15,LOW
M-0118,2026-04-14 12:00:00,82.6554054054054,1.3054054054054054,21,37,0.5675675675675675,82.6554054054054,0.0,1.3054054054054054,0.0,0.0,0.0,82.6554054054054,1.3054054054054054,85.0,2.0,0,0,15,LOW
M-0864,2026-04-14 12:00:00,82.63756097560976,1.3556097560975608,21,41,0.5121951219512195,82.63756097560976,0.0,1.3556097560975608,0.0,0.0,0.0,82.63756097560976,1.3556097560975608,85.0,2.0,0,0,15,LOW
M-0326,2026-04-14 12:00:00,82.63731707317073,1.3034146341463415,22,41,0.5365853658536586,82.63731707317073,0.0,1.3034146341463415,0.0,0.0,0.0,82.63731707317073,1.3034146341463415,85.0,2.0,0,0,15,LOW
M-0441,2026-04-14 12:00:00,82.63575,1.39675,21,40,0.525,82.63575,0.0,1.39675,0.0,0.0,0.0,82.63575,1.39675,85.0,2.0,0,0,15,LOW
M-0254,2026-04-14 12:00:00,82.63250000000001,1.29575,20,40,0.5,82.63250000000001,0.0,1.29575,0.0,0.0,0.0,82.63250000000001,1.29575,85.0,2.0,0,0,15,LOW
M-0991,2026-04-14 12:00:00,82.6225,1.4153125,17,32,0.53125,82.6225,0.0,1.4153125,0.0,0.0,0.0,82.6225,1.4153125,85.0,2.0,0,0,15,LOW
M-0839,2026-04-14 12:00:00,82.62128205128205,1.3776923076923075,20,39,0.5128205128205128,82.62128205128205,0.0,1.3776923076923075,0.0,0.0,0.0,82.62128205128205,1.3776923076923075,85.0,2.0,0,0,15,LOW
M-0681,2026-04-14 12:00:00,82.61878787878788,1.2657575757575759,18,33,0.5454545454545454,82.61878787878788,0.0,1.2657575757575759,0.0,0.0,0.0,82.61878787878788,1.2657575757575759,85.0,2.0,0,0,15,LOW
M-0124,2026-04-14 12:00:00,82.61,1.256829268292683,19,41,0.4634146341463415,82.61,0.0,1.256829268292683,0.0,0.0,0.0,82.61,1.256829268292683,85.0,2.0,0,0,15,LOW
M-0819,2026-04-14 12:00:00,82.60564102564102,1.5515384615384615,26,39,0.6666666666666666,82.60564102564102,0.0,1.5515384615384615,0.0,0.0,0.0,82.60564102564102,1.5515384615384615,85.0,2.0,0,0,15,LOW
M-0221,2026-04-14 12:00:00,82.60170731707318,1.3158536585365854,20,41,0.4878048780487805,82.60170731707318,0.0,1.3158536585365854,0.0,0.0,0.0,82.60170731707318,1.3158536585365854,85.0,2.0,0,0,15,LOW
M-0305,2026-04-14 12:00:00,82.596,1.3975,19,40,0.475,82.596,0.0,1.3975,0.0,0.0,0.0,82.596,1.3975,85.0,2.0,0,0,15,LOW
M-0070,2026-04-14 12:00:00,82.58825,1.19725,21,40,0.525,82.58825,0.0,1.19725,0.0,0.0,0.0,82.58825,1.19725,85.0,2.0,0,0,15,LOW
M-0897,2026-04-14 12:00:00,82.58820512820513,1.2071794871794872,21,39,0.5384615384615384,82.58820512820513,0.0,1.2071794871794872,0.0,0.0,0.0,82.58820512820513,1.2071794871794872,85.0,2.0,0,0,15,LOW
M-0008,2026-04-14 12:00:00,82.58588235294118,1.5070588235294118,18,34,0.5294117647058824,82.58588235294118,0.0,1.5070588235294118,0.0,0.0,0.0,82.56453823529412,1.6666029411764707,85.0,2.0,0,0,15,LOW
M-0928,2026-04-14 12:00:00,82.58210526315789,1.3176315789473685,19,38,0.5,82.58210526315789,0.0,1.3176315789473685,0.0,0.0,0.0,82.58210526315789,1.3176315789473685,85.0,2.0,0,0,15,LOW
M-0547,2026-04-14 12:00:00,82.57885714285715,1.2991428571428572,20,35,0.5714285714285714,82.57885714285715,0.0,1.2991428571428572,0.0,0.0,0.0,82.57885714285715,1.2991428571428572,85.0,2.0,0,0,15,LOW
M-0480,2026-04-14 12:00:00,82.5775,1.3563888888888889,21,36,0.5833333333333334,82.5775,0.0,1.3563888888888889,0.0,0.0,0.0,82.5775,1.3563888888888889,85.0,2.0,0,0,15,LOW
M-0692,2026-04-14 12:00:00,82.57454545454546,1.2572727272727273,17,33,0.5151515151515151,82.57454545454546,0.0,1.2572727272727273,0.0,0.0,0.0,82.57454545454546,1.2572727272727273,85.0,2.0,0,0,15,LOW
M-0262,2026-04-14 12:00:00,82.57435897435897,1.1484615384615384,20,39,0.5128205128205128,82.57435897435897,0.0,1.1484615384615384,0.0,0.0,0.0,82.57435897435897,1.1484615384615384,85.0,2.0,0,0,15,LOW
M-0694,2026-04-14 12:00:00,82.57371428571429,1.3057142857142858,21,35,0.6,82.57371428571429,0.0,1.3057142857142858,0.0,0.0,0.0,82.57371428571429,1.3057142857142858,85.0,2.0,0,0,15,LOW
M-0610,2026-04-14 12:00:00,82.57352941176471,1.3738235294117647,16,34,0.47058823529411764,82.57352941176471,0.0,1.3738235294117647,0.0,0.0,0.0,82.57352941176471,1.3738235294117647,85.0,2.0,0,0,15,LOW
M-0691,2026-04-14 12:00:00,82.56875,1.23575,18,40,0.45,82.56875,0.0,1.23575,0.0,0.0,0.0,82.56875,1.23575,85.0,2.0,0,0,15,LOW
M-0404,2026-04-14 12:00:00,82.56485714285714,1.3414285714285714,14,35,0.4,82.56485714285714,0.0,1.3414285714285714,0.0,0.0,0.0,82.56485714285714,1.3414285714285714,85.0,2.0,0,0,15,LOW
M-0023,2026-04-14 12:00:00,82.56224999999999,1.2862500000000001,20,40,0.5,82.56224999999999,0.0,1.2862500000000001,0.0,0.0,0.0,82.56224999999999,1.2862500000000001,85.0,2.0,0,0,15,LOW
M-0669,2026-04-14 12:00:00,82.56138888888889,1.3947222222222222,18,36,0.5,82.56138888888889,0.0,1.3947222222222222,0.0,0.0,0.0,82.56138888888889,1.3947222222222222,85.0,2.0,0,0,15,LOW
M-0142,2026-04-14 12:00:00,82.56,1.285,21,38,0.5526315789473685,82.56,0.0,1.285,0.0,0.0,0.0,82.56,1.285,85.0,2.0,0,0,15,LOW
M-0783,2026-04-14 12:00:00,82.55435897435898,1.426153846153846,21,39,0.5384615384615384,82.55435897435898,0.0,1.426153846153846,0.0,0.0,0.0,82.55435897435898,1.426153846153846,85.0,2.0,0,0,15,LOW
M-0581,2026-04-14 12:00:00,82.54897435897435,1.368974358974359,21,39,0.5384615384615384,82.54897435897435,0.0,1.368974358974359,0.0,0.0,0.0,82.54897435897435,1.368974358974359,85.0,2.0,0,0,15,LOW
M-0842,2026-04-14 12:00:00,82.53676470588235,1.3441176470588234,20,34,0.5882352941176471,82.53676470588235,0.0,1.3441176470588234,0.0,0.0,0.0,82.53676470588235,1.3441176470588234,85.0,2.0,0,0,15,LOW
